192.168.126.1 - - [07/Nov/2020:23:31:56 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 92 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:32:01 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 4 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:32:06 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 4 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:32:11 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 3 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:32:16 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 7 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:32:21 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 3 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:32:26 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 4 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:32:31 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 8 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:32:36 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 9 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:32:41 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 3 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:32:46 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 3 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:32:51 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 3 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:32:56 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 4 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:33:01 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 3 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:33:06 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 3 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
192.168.126.1 - - [07/Nov/2020:23:33:11 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 3 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
127.0.0.1 - - [07/Nov/2020:23:33:13 +0800] "GET /nacos/v1/cs/configs?dataId=gulimall-product&tenant=7b90c92c-dd13-4005-ad33-ac2e9ccfb6a1&group=DEFAULT_GROUP HTTP/1.1" 404 23 63 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:29 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-gateway&udpPort=49995&clusters=DEFAULT HTTP/1.1" 200 85 5 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:29 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-coupon&namespaceId=public&port=7000&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 15 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:30 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-gateway&udpPort=49995&clusters=DEFAULT HTTP/1.1" 200 85 4 Nacos-Java-Client:v1.3.3
192.168.126.1 - - [07/Nov/2020:23:33:31 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 5 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
127.0.0.1 - - [07/Nov/2020:23:33:32 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-gateway&udpPort=49995&clusters=DEFAULT HTTP/1.1" 200 85 4 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:32 +0800] "POST /nacos/v1/ns/instance?app=unknown&groupName=DEFAULT_GROUP&metadata=%7B%22preserved.register.source%22%3A%22SPRING_CLOUD%22%7D&namespaceId=public&port=88&enable=true&healthy=true&clusterName=DEFAULT&ip=192.168.126.1&weight=1.0&ephemeral=true&serviceName=DEFAULT_GROUP%40%40gulimall-gateway HTTP/1.1" 200 2 6 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:32 +0800] "POST /nacos/v1/cs/configs/listener HTTP/1.1" 200 - 4 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:33 +0800] "GET /nacos/v1/cs/configs?dataId=gulimall-order&group=DEFAULT_GROUP HTTP/1.1" 404 23 4 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:33 +0800] "GET /nacos/v1/cs/configs?dataId=gulimall-order.properties&group=DEFAULT_GROUP HTTP/1.1" 404 23 3 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:34 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-coupon&namespaceId=public&port=7000&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 4 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:35 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-member&udpPort=62128&clusters=DEFAULT HTTP/1.1" 200 84 4 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:35 +0800] "POST /nacos/v1/ns/instance?app=unknown&groupName=DEFAULT_GROUP&metadata=%7B%22preserved.register.source%22%3A%22SPRING_CLOUD%22%7D&namespaceId=public&port=8000&enable=true&healthy=true&clusterName=DEFAULT&ip=192.168.126.1&weight=1.0&ephemeral=true&serviceName=DEFAULT_GROUP%40%40gulimall-member HTTP/1.1" 200 2 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:35 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-coupon&udpPort=64768&clusters=DEFAULT HTTP/1.1" 200 587 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:36 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-member&udpPort=62128&clusters=DEFAULT HTTP/1.1" 200 587 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:36 +0800] "POST /nacos/v1/cs/configs/listener HTTP/1.1" 200 - 3 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:36 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-gateway&udpPort=49995&clusters=DEFAULT HTTP/1.1" 200 587 3 Nacos-Java-Client:v1.3.3
192.168.126.1 - - [07/Nov/2020:23:33:36 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 3 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
127.0.0.1 - - [07/Nov/2020:23:33:37 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-gateway&namespaceId=public&port=88&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 5 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:39 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-coupon&namespaceId=public&port=7000&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:39 +0800] "GET /nacos/v1/cs/configs?dataId=oss.yml&tenant=f67751d3-6043-41c7-8a5f-e9562a6ceb46&group=DEFAULT_GROUP HTTP/1.1" 200 231 4 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:39 +0800] "GET /nacos/v1/cs/configs?dataId=gulimall-third-party&tenant=f67751d3-6043-41c7-8a5f-e9562a6ceb46&group=DEFAULT_GROUP HTTP/1.1" 404 23 10 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:39 +0800] "GET /nacos/v1/cs/configs?dataId=gulimall-third-party.properties&tenant=f67751d3-6043-41c7-8a5f-e9562a6ceb46&group=DEFAULT_GROUP HTTP/1.1" 404 23 3 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:39 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-order&udpPort=60850&clusters=DEFAULT HTTP/1.1" 200 83 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:40 +0800] "POST /nacos/v1/ns/instance?app=unknown&groupName=DEFAULT_GROUP&metadata=%7B%22preserved.register.source%22%3A%22SPRING_CLOUD%22%7D&namespaceId=public&port=9000&enable=true&healthy=true&clusterName=DEFAULT&ip=192.168.126.1&weight=1.0&ephemeral=true&serviceName=DEFAULT_GROUP%40%40gulimall-order HTTP/1.1" 200 2 4 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:40 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-member&namespaceId=public&port=8000&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:40 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-order&udpPort=60850&clusters=DEFAULT HTTP/1.1" 200 583 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:41 +0800] "POST /nacos/v1/cs/configs/listener HTTP/1.1" 200 - 5 Java/1.8.0_261
192.168.126.1 - - [07/Nov/2020:23:33:41 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 3 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
127.0.0.1 - - [07/Nov/2020:23:33:42 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-gateway&namespaceId=public&port=88&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 5 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:44 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-coupon&namespaceId=public&port=7000&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 5 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:45 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-order&namespaceId=public&port=9000&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 4 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:45 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-member&namespaceId=public&port=8000&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:45 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-coupon&udpPort=64768&clusters=DEFAULT HTTP/1.1" 200 587 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:46 +0800] "GET /nacos/v1/cs/configs?dataId=gulimall-ware&group=DEFAULT_GROUP HTTP/1.1" 404 23 3 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:46 +0800] "GET /nacos/v1/cs/configs?dataId=gulimall-ware.properties&group=DEFAULT_GROUP HTTP/1.1" 404 23 2 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:46 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-member&udpPort=62128&clusters=DEFAULT HTTP/1.1" 200 587 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:46 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-gateway&udpPort=49995&clusters=DEFAULT HTTP/1.1" 200 587 3 Nacos-Java-Client:v1.3.3
192.168.126.1 - - [07/Nov/2020:23:33:46 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 3 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
127.0.0.1 - - [07/Nov/2020:23:33:47 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-gateway&namespaceId=public&port=88&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 7 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:49 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-coupon&namespaceId=public&port=7000&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 4 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:50 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-order&namespaceId=public&port=9000&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 2 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:50 +0800] "PUT /nacos/v1/ns/instance/beat?app=unknown&serviceName=DEFAULT_GROUP%40%40gulimall-member&namespaceId=public&port=8000&clusterName=DEFAULT&ip=192.168.126.1 HTTP/1.1" 200 38 4 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:50 +0800] "GET /nacos/v1/cs/configs?dataId=renren-fast&group=DEFAULT_GROUP HTTP/1.1" 404 23 2 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:50 +0800] "GET /nacos/v1/cs/configs?dataId=renren-fast.properties&group=DEFAULT_GROUP HTTP/1.1" 404 23 2 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:50 +0800] "GET /nacos/v1/cs/configs?dataId=renren-fast-dev.properties&group=DEFAULT_GROUP HTTP/1.1" 404 23 2 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:50 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-third-party&udpPort=53270&clusters=DEFAULT HTTP/1.1" 200 89 2 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:50 +0800] "POST /nacos/v1/ns/instance?app=unknown&groupName=DEFAULT_GROUP&metadata=%7B%22preserved.register.source%22%3A%22SPRING_CLOUD%22%7D&namespaceId=public&port=30000&enable=true&healthy=true&clusterName=DEFAULT&ip=192.168.126.1&weight=1.0&ephemeral=true&serviceName=DEFAULT_GROUP%40%40gulimall-third-party HTTP/1.1" 200 2 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:51 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-order&udpPort=60850&clusters=DEFAULT HTTP/1.1" 200 583 2 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:51 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-ware&udpPort=53271&clusters=DEFAULT HTTP/1.1" 200 82 2 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:51 +0800] "POST /nacos/v1/ns/instance?app=unknown&groupName=DEFAULT_GROUP&metadata=%7B%22preserved.register.source%22%3A%22SPRING_CLOUD%22%7D&namespaceId=public&port=11000&enable=true&healthy=true&clusterName=DEFAULT&ip=192.168.126.1&weight=1.0&ephemeral=true&serviceName=DEFAULT_GROUP%40%40gulimall-ware HTTP/1.1" 200 2 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:51 +0800] "POST /nacos/v1/cs/configs/listener HTTP/1.1" 200 - 3 Java/1.8.0_261
127.0.0.1 - - [07/Nov/2020:23:33:51 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-third-party&udpPort=53270&clusters=DEFAULT HTTP/1.1" 200 609 3 Nacos-Java-Client:v1.3.3
127.0.0.1 - - [07/Nov/2020:23:33:51 +0800] "POST /nacos/v1/cs/configs/listener HTTP/1.1" 200 - 2 Java/1.8.0_261
192.168.126.1 - - [07/Nov/2020:23:33:52 +0800] "GET /nacos/v1/cs/health HTTP/1.1" 200 2 2 Apache-HttpAsyncClient/4.1.3 (Java/1.8.0_261)
127.0.0.1 - - [07/Nov/2020:23:33:52 +0800] "GET /nacos/v1/ns/instance/list?app=unknown&healthyOnly=false&namespaceId=public&clientIP=192.168.126.1&serviceName=DEFAULT_GROUP%40%40gulimall-ware&udpPort=53271&clusters=DEFAULT HTTP/1.1" 200 581 2 Nacos-Java-Client:v1.3.3
